#Chromosome	FeatureStart	FeatureStop	Sequence_IUPAC_Plus	SimilarBlocks	Function	Bile	BSK30	Calcutta	Ensete01	EnseteBedadit	EnseteDerea	FHIA	Itinerans	Kole	Lidi	MasKirana	Pahang	PKW	Tanduk	TongkatLangitMaluku
chr01	6143098	6144699	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	6172732	6181240	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	6202186	6209556	.	.	3	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1
chr01	6224922	6227682	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr01	6232203	6250602	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	6252915	6264423	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr01	6270360	6277683	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	6307262	6311216	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	6318243	6326863	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	6350294	6360792	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	6388143	6394009	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	6388179	6394043	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr01	6402744	6407853	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	6427960	6447256	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	6452989	6455521	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	6487119	6489894	.	.	3	1	1	1	0	1	0	1	1	1	1	1	1	0	1	1
chr01	6567298	6575092	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	6593925	6608822	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	6613402	6623341	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	6633275	6649805	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	6650557	6654408	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	6696295	6701198	.	.	3	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
chr01	6713673	6727336	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	6733243	6738584	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	6746772	6751469	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	6763908	6766719	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	6845802	6848599	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0
chr01	6861646	6870425	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	6893648	6904787	.	.	3	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1
chr01	6905594	6915775	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1
chr01	6952039	6967388	.	.	3	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1
chr01	6996635	7012667	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	7042118	7052391	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	7124535	7127901	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	7138714	7145296	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	7159247	7160055	.	.	3	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
chr01	7189964	7193575	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr01	7213767	7227011	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	7237903	7245595	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	7257055	7262270	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	7273395	7280264	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	7287835	7291241	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	7292540	7314319	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	7434913	7444000	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	7536215	7536984	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	7569174	7576131	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	7646740	7654036	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	7661284	7668459	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	7682501	7688406	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	7712009	7720110	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	7738382	7751153	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	7763563	7766429	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	7787669	7802172	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	7814041	7816537	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr01	7831425	7832795	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	7847129	7850607	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	7912925	7943485	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	7962067	7971046	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	7974367	7985267	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	8009527	8015901	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	8055673	8061336	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	8076508	8079556	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	8186463	8195240	.	.	3	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
chr01	8205519	8208615	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	8220148	8235860	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	8288763	8294587	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	8322343	8323248	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	0	1	0
chr01	8365592	8374465	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	8417976	8429907	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	8431204	8445498	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	8450252	8455165	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	8460400	8470828	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	8475025	8493480	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	8534387	8546449	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1
chr01	8567230	8570349	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	8597137	8602427	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	8680581	8684637	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	8699457	8707732	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	8713976	8717669	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	8732441	8739692	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
chr01	8742093	8763331	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	8795206	8799743	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr01	8805263	8819560	.	.	3	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1
chr01	8829993	8832865	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	8860801	8867440	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	8894443	8897593	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	8928055	8935381	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	8960605	8970066	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	8986401	9008030	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	9057978	9063603	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	9111679	9128759	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr01	9136198	9162748	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	9193352	9212329	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr01	9254727	9263384	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0
chr01	9284741	9294758	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	9347342	9355607	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	9371142	9372062	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	9383031	9388483	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	9396382	9405998	.	.	3	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
chr01	9415911	9420965	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	9469389	9471814	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	9485877	9499516	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	9523564	9541399	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	9551197	9554614	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	9584390	9592195	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	9600887	9601593	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	9608232	9624762	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	9633236	9642432	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	9649174	9652686	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	9740680	9752831	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	9762582	9767970	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	9776585	9781653	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	9795004	9804722	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	9812023	9816523	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	9862108	9868331	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	9879498	9880262	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	9903222	9941422	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	10042930	10059865	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	10072161	10076275	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	10122939	10127265	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	10156331	10158182	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	10202592	10208140	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	10254446	10257174	.	.	3	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
chr01	10272113	10277449	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr01	10277957	10294357	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	10302680	10312547	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	10321687	10324558	.	.	3	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
chr01	10337594	10342841	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	10386772	10387762	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	0	1	0
chr01	10410654	10420732	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	10525895	10544919	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	10549042	10567279	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	10574967	10596454	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	10598527	10601015	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	10647853	10652354	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	10665737	10667958	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	10692036	10701840	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	10713400	10717486	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	10764132	10772254	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	10856415	10863443	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	10892913	10895625	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	10907961	10912614	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	10921967	10930866	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	10976580	10980340	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	11034203	11045246	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	11075035	11079609	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr01	11147783	11162535	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	11147783	11162589	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	11184368	11190307	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	11205282	11209179	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	11303424	11316058	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	11316745	11323965	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	11331539	11351461	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	11351746	11365819	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	11366515	11373366	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	11451295	11453864	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	11480076	11493120	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	11503603	11527066	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	11550505	11558368	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	11566889	11569738	.	.	3	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
chr01	11616184	11621625	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	11688430	11705544	.	.	3	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0
chr01	11763009	11765801	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	11779970	11781194	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	11806577	11813234	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr01	11842340	11847425	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	11861778	11864169	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	11910252	11920590	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	11936735	11947210	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	11960269	11962400	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	12041510	12044205	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	12070411	12078488	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	12119190	12133824	.	.	3	1	0	1	0	0	0	1	0	1	0	1	1	0	0	0
chr01	12334471	12340942	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	12351289	12361155	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr01	12362277	12373314	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	12400770	12405675	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	12418985	12420676	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	12424468	12443152	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	12468666	12487485	.	.	3	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
chr01	12515150	12519746	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	12531272	12536566	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	12662913	12671242	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr01	12673883	12682579	.	.	3	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
chr01	12687735	12704212	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	12795088	12798784	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	12805853	12814077	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	12910543	12915376	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	12992419	12993909	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	13085344	13091581	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	13110291	13126851	.	.	3	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0
chr01	13156045	13160438	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	13252277	13265826	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	13317091	13320320	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr01	13383579	13386466	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0
chr01	13400976	13407378	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	13422655	13437519	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	13465734	13473119	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr01	13513545	13517803	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	13548470	13550008	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	13558591	13570506	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	13642677	13651318	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr01	13693433	13697350	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	13745369	13747372	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	13763239	13790356	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	13811454	13829913	.	.	3	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1
chr01	13873157	13877948	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	13958854	13959453	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	14034091	14050222	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	14051148	14062691	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	14066590	14073984	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	14081053	14107377	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	14122866	14127783	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	14159363	14175495	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	14208263	14226542	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	14232290	14246771	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	14266081	14274966	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	14316197	14322544	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	14326381	14342613	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	14371123	14389228	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	14396173	14405302	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	14431888	14435115	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	14497984	14506931	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	14510948	14526624	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	14528238	14537763	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	14558969	14570661	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	14594608	14607030	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	14613578	14623647	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	14652042	14665024	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	14707768	14714775	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	14727497	14730522	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1
chr01	14732294	14765908	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	14876095	14885046	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	14887080	14904590	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	15038083	15041428	.	.	3	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
chr01	15055796	15057238	.	.	3	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
chr01	15134158	15139357	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	15156895	15172098	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	15186414	15188676	.	.	3	0	0	1	0	0	0	1	1	1	0	1	1	0	0	0
chr01	15284841	15304055	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	15382750	15391432	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	15391749	15422815	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	15545834	15551850	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	15711844	15713459	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	15732960	15751389	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	15809816	15812995	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1
chr01	16159800	16171699	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	16203416	16224312	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	16496164	16499558	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	16521563	16531595	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	16545485	16551875	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	16570827	16590092	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	17058626	17082993	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	17326153	17335090	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	17337311	17409542	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	17410528	17416645	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	17578033	17589105	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	18755895	18766257	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	18924548	18940739	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	18968464	18973918	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	19012028	19024123	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	19150569	19153335	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	19168258	19169964	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0
chr01	19429136	19431748	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	19589781	19600537	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	19621025	19630455	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr01	19676738	19678527	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	19692871	19696385	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	19756641	19765482	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	19805578	19809277	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	19838731	19842731	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	19882793	19895027	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	19953149	19958750	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	19959847	19982314	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	20199694	20201920	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	20273074	20313257	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr01	20341280	20366641	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	20588484	20596906	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	20739745	20772478	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	20800179	20821732	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	20856194	20859405	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr01	20888041	20890830	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0
chr01	20918127	20922427	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	21081676	21088330	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	21266359	21268079	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	21461741	21471663	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr01	21542025	21549807	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr01	21592337	21595836	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
